"gene","gene_measured","donor1_effect","donor2_effect","donor2_p2_effect","donor2_p5_effect","median_donor_effect","absolute_median_donor_effect","retained_after_stimulation_all_strata","licensing_classification","classification_rule","source_url"
"CRHR2","YES",0,-0.00338159676408356,-0.00666149408795631,-0.000101699440210816,-0.00169079838204178,0.00169079838204178,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CRISP2","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CRISP3","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CRLF1","YES",-0.132156420664652,-0.169290773607355,-0.58480074048068,0.246219193265969,-0.150723597136004,0.150723597136004,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CRP","YES",0,0.0033653194577785,0,0.00673063891555701,0.00168265972888925,0.00168265972888925,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CRTAM","YES",0.115847116057803,0.146920707183046,0.131248961347284,0.162592453018808,0.131383911620425,0.131383911620425,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CSF1","YES",2.10395237435788,4.08471146871252,3.45642851552632,4.71299442189872,3.0943319215352,3.0943319215352,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CSF2","YES",3.38658660598674,1.56230324894809,-0.224936225041198,3.34954272293737,2.47444492746741,2.47444492746741,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CSF3","YES",1.67990317352651,2.63413320944238,0.00694253583724079,5.26132388304751,2.15701819148445,2.15701819148445,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CSH1","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CSH2","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CSHL1","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CTF1","YES",-1.69680368208988,0.381295108241958,-0.94362156362955,1.70621178011347,-0.657754286923962,1.03904939516592,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CTHRC1","YES",0.00851924281194015,0.436567288854924,0.145674721898758,0.72745985581109,0.222543265833432,0.222543265833432,"YES","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CTSD","YES",-0.571685441873951,0.972153528583435,0.420089059783719,1.52421799738315,0.200234043354742,0.771919485228693,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CTSG","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CX3CL1","YES",0,1.71184902384195,2.90489749691952,0.51880055076438,0.855924511920975,0.855924511920975,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CXADR","YES",-2.47510202583808,-3.41300394900204,-4.06426400652274,-2.76174389148134,-2.94405298742006,2.94405298742006,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CXCL1","YES",4.50591251259377,2.7445126946968,0.889481750271186,4.59954363912242,3.62521260364529,3.62521260364529,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CXCL10","YES",11.3979002878153,11.2993506746277,11.1580373944941,11.4406639547612,11.3486254812215,11.3486254812215,"YES","LICENSING_CONSISTENT_UP","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CXCL11","YES",10.5531367611776,10.2416749954255,10.1909685890882,10.2923814017628,10.3974058783016,10.3974058783016,"YES","LICENSING_CONSISTENT_UP","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CXCL12","YES",1.22951412497776,0.111541333466151,-0.363945344493439,0.58702801142574,0.670527729221953,0.670527729221953,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CXCL13","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CXCL14","YES",0.078831152575432,0.894660145799704,2.40888955821142,-0.619569266612016,0.486745649187568,0.486745649187568,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CXCL16","YES",0.756237485612598,2.34957554935681,3.20596914750808,1.49318195120554,1.55290651748471,1.55290651748471,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CXCL17","YES",-0.14960683475649,-0.0152022052080936,-0.0304044104161873,0,-0.0824045199822918,0.0824045199822918,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CXCL2","YES",2.49005196300856,4.67043227069635,3.75744599294094,5.58341854845175,3.58024211685245,3.58024211685245,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CXCL3","YES",4.7149513989056,3.75468416135379,2.5322663875236,4.97710193518398,4.2348177801297,4.2348177801297,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CXCL5","YES",6.54168082615359,3.04097189180038,2.70018466658743,3.38175911701332,4.79132635897698,4.79132635897698,"YES","LICENSING_CONSISTENT_UP","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CXCL6","YES",3.16315992112148,2.05664963676188,1.00671446753196,3.1065848059918,2.60990477894168,2.60990477894168,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CXCL8","YES",6.55073694421026,4.94398429017773,3.7239940725201,6.16397450783536,5.74736061719399,5.74736061719399,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CXCL9","YES",10.2299888668428,9.9732954917423,10.149899448234,9.79669153525064,10.1016421792925,10.1016421792925,"YES","LICENSING_CONSISTENT_UP","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"CYTL1","YES",-0.40903937332187,-0.0390646635154008,-0.0644968545635609,-0.0136324724672408,-0.224052018418635,0.224052018418635,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"DBH","YES",-0.00629182616902173,-0.0197576245835572,-0.0395152491671143,0,-0.0130247253762894,0.0130247253762894,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"DCHS1","YES",-0.2098787718684,-1.26464533964882,-1.55734074924679,-0.971949930050856,-0.737262055758612,0.737262055758612,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"DCN","YES",0.57661085438036,1.32348498114403,0.949291508622019,1.69767845366605,0.950047917762197,0.950047917762197,"YES","LICENSING_CONSISTENT_UP","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"DEFB1","YES",0,-0.0167626912905918,-0.0198929101139427,-0.0136324724672408,-0.00838134564529588,0.00838134564529588,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"DEFB103B","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"DEFB106B","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"DEFB4A","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"DEFB4B","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"DHH","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"DKK1","YES",-0.790562658434335,-0.134523042151905,-0.684448828583187,0.415402744279377,-0.46254285029312,0.46254285029312,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"DKK2","YES",0.182103634406156,-0.736327171244143,-1.24431721907267,-0.228337123415614,-0.277111768418994,0.45921540282515,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"DKK3","YES",-0.713508264957298,-0.0309576346333392,-0.1481482907251,0.0862330214584214,-0.372232949795318,0.372232949795318,"YES","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"DKK4","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"DLK1","YES",-0.0250043231958186,-0.00681623623362039,0,-0.0136324724672408,-0.0159102797147195,0.0159102797147195,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"DLK2","YES",-0.0665965561906655,0.260460233444171,-0.134684630122053,0.655605097010396,0.096931838626753,0.163528394817418,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"DLL1","YES",0.461911066614282,0.834615901995374,1.17199488702408,0.497236916966671,0.648263484304828,0.648263484304828,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"DLL3","YES",0.0738682738516379,-0.563775554742382,-0.893632984569399,-0.233918124915366,-0.244953640445372,0.31882191429701,"NO","DONOR_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"DLL4","YES",0.388190430147486,-0.0741747409895982,-0.181692997524309,0.0333435155451122,0.157007844578944,0.231182585568542,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"DMP1","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"DRAXIN","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"DSC1","YES",-0.222184752966711,-0.221137610351686,-0.275544439731775,-0.166730780971597,-0.221661181659198,0.221661181659198,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"DSC2","YES",-1.49247661152538,-1.2616242534059,-1.60387264686902,-0.919375859942775,-1.37705043246564,1.37705043246564,"NO","LICENSING_CONSISTENT_DOWN","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"DSC3","YES",-1.64286055869145,-1.1885550792991,-2.01027747127271,-0.366832687325481,-1.41570781899527,1.41570781899527,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
